"amt","sogn","koen","alder","civilstand","erhverv","herred","år","sektor"
"Århus","Hadsten","mand",24,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",26,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",58,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",49,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",37,"gift","Væver","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",71,"enkemand","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",19,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",53,"gift","Husmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",23,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",21,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",17,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",48,"ugift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",35,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",26,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",50,"gift","Husmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",35,"gift","Husmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",34,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",26,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",39,"gift","Smed","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",28,"gift","Tømrer","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",35,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Hadsten","mand",42,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",45,"gift","Skrædder","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",33,"gift","Husmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",29,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",27,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",19,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",16,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",70,"gift","Husmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",28,"ugift","Snedker","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",28,"ugift","Snedker","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",32,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Hadsten","mand",28,"ugift","Snedker","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",23,"ugift","Snedker","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",47,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",25,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",32,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Hadsten","mand",64,"enkemand","Daglejer","Sabro",1860,"primære"
"Århus","Hadsten","mand",43,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Hadsten","mand",50,"gift","Skrædder","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",51,"gift","Husmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",41,"gift","Snedker","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",32,"gift","Snedker","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",46,"gift","Murer","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",43,"gift","Skomager","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",57,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",62,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",21,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",21,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",48,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",56,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",36,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",24,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",55,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",16,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",36,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",49,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Hadsten","mand",63,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",26,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",70,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Hadsten","mand",48,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",19,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Hadsten","mand",38,"gift","Smed","Sabro",1860,"sekundære"
"Århus","Hadsten","mand",52,"gift","Husmand","Sabro",1860,"primære"
"Århus","Haldum","mand",16,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",62,"enkemand","Husmand","Sabro",1860,"primære"
"Århus","Haldum","mand",59,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",62,"enkemand","Gaardejer","Sabro",1860,"primære"
"Århus","Haldum","mand",25,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",20,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",23,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",25,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",19,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",34,"gift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",59,"gift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",48,"ugift","Snedker","Sabro",1860,"sekundære"
"Århus","Haldum","mand",35,"gift","Smed","Sabro",1860,"sekundære"
"Århus","Haldum","mand",57,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Haldum","mand",42,"gift","Husmand","Sabro",1860,"primære"
"Århus","Haldum","mand",59,"enkemand","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",23,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",56,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",23,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",53,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",34,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",52,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",21,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",50,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",32,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",16,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",16,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",53,"enkemand","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",28,"gift","Murer","Sabro",1860,"sekundære"
"Århus","Haldum","mand",28,"ugift","Skomager","Sabro",1860,"sekundære"
"Århus","Haldum","mand",52,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Haldum","mand",55,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",19,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",56,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",32,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",20,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",53,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",26,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",18,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",43,"gift","Husmand","Sabro",1860,"primære"
"Århus","Haldum","mand",56,"gift","Husmand","Sabro",1860,"primære"
"Århus","Haldum","mand",43,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",18,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",25,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",53,"gift","Gaardejer","Sabro",1860,"primære"
"Århus","Haldum","mand",18,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",45,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",25,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",50,"gift","Husmand","Sabro",1860,"primære"
"Århus","Haldum","mand",34,"gift","Husmand","Sabro",1860,"primære"
"Århus","Haldum","mand",55,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",58,"gift","Husmand","Sabro",1860,"primære"
"Århus","Haldum","mand",43,"gift","Husmand","Sabro",1860,"primære"
"Århus","Haldum","mand",50,"gift","Husmand","Sabro",1860,"primære"
"Århus","Haldum","mand",43,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",31,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Haldum","mand",38,"gift","Smed","Sabro",1860,"sekundære"
"Århus","Haldum","mand",44,"gift","Væver","Sabro",1860,"sekundære"
"Århus","Haldum","mand",43,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",20,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",60,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",31,"gift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",35,"gift","Gaardejer","Sabro",1860,"primære"
"Århus","Haldum","mand",42,"gift","Husmand","Sabro",1860,"primære"
"Århus","Haldum","mand",61,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",23,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",16,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",56,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",22,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",18,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",37,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",17,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",69,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Haldum","mand",53,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",37,"gift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",35,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",67,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Haldum","mand",36,"gift","Gaardejer","Sabro",1860,"primære"
"Århus","Haldum","mand",28,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",26,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",65,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",43,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Haldum","mand",33,"ugift","Skrædder","Sabro",1860,"sekundære"
"Århus","Haldum","mand",54,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",20,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",20,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",62,"enkemand","Gaardejer","Sabro",1860,"primære"
"Århus","Haldum","mand",17,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",38,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Haldum","mand",68,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Haldum","mand",26,"ugift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",38,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",62,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",23,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",34,"gift","Smed","Sabro",1860,"sekundære"
"Århus","Haldum","mand",45,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Haldum","mand",48,"gift","Snedker","Sabro",1860,"sekundære"
"Århus","Haldum","mand",57,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",28,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",16,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",70,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",38,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",39,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",45,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",50,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",25,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",18,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",53,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",56,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",32,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",36,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Haldum","mand",38,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Haldum","mand",36,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Haldum","mand",67,"gift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",36,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",22,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",22,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",27,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Haldum","mand",23,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",28,"ugift","Skomager","Sabro",1860,"sekundære"
"Århus","Lading","mand",47,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",19,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",60,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Lading","mand",24,"ugift","Daglejer","Sabro",1860,"primære"
"Århus","Lading","mand",35,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",25,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",17,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",47,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",20,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",42,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",17,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",44,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",59,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",46,"enkemand","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",43,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",32,"ugift","Daglejer","Sabro",1860,"primære"
"Århus","Lading","mand",50,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",23,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",54,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Lading","mand",53,"gift","Skomager","Sabro",1860,"sekundære"
"Århus","Lading","mand",52,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",60,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",21,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",35,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",16,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",59,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",29,"gift","Smed","Sabro",1860,"sekundære"
"Århus","Lading","mand",57,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",35,"gift","Smed","Sabro",1860,"sekundære"
"Århus","Lading","mand",27,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",32,"gift","Murer","Sabro",1860,"sekundære"
"Århus","Lading","mand",61,"gift","Væver","Sabro",1860,"sekundære"
"Århus","Lading","mand",27,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",31,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",18,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",46,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",44,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",36,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",23,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",16,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",52,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",50,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",21,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",49,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",38,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",18,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",32,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",31,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",27,"gift","Tømrer","Sabro",1860,"sekundære"
"Århus","Lading","mand",58,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",62,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",23,"ugift","Skrædder","Sabro",1860,"sekundære"
"Århus","Lading","mand",54,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",60,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",41,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",21,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",36,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",30,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Lading","mand",39,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",53,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",40,"gift","Skrædder","Sabro",1860,"sekundære"
"Århus","Lading","mand",30,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",49,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",53,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Lading","mand",29,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Lading","mand",37,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",45,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",38,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",34,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",42,"enkemand","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",46,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",52,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",38,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",23,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",38,"gift","Snedker","Sabro",1860,"sekundære"
"Århus","Lading","mand",44,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",33,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Lading","mand",41,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",67,"gift","Murer","Sabro",1860,"sekundære"
"Århus","Lading","mand",43,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",59,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",42,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",38,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",54,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",37,"gift","Husmand","Sabro",1860,"primære"
"Århus","Lading","mand",24,"ugift","Skrædder","Sabro",1860,"sekundære"
"Århus","Lading","mand",46,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Lading","mand",38,"gift","Smed","Sabro",1860,"sekundære"
"Århus","Lading","mand",41,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Lading","mand",31,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Lading","mand",17,"ugift","Tjenestekarl","Sabro",1860,"primære"
